ccode1,ccode2,year
530,520,1993
530,522,1993
530,531,1993
530,625,1993
530,710,1993
530,740,1993
531,2,1993
531,200,1993
531,220,1993
531,255,1993
531,365,1993
531,522,1993
531,530,1993
531,625,1993
531,710,1993
531,740,1993
540,2,1993
540,200,1993
540,220,1993
540,255,1993
540,365,1993
540,484,1993
540,490,1993
540,551,1993
540,565,1993
540,710,1993
540,740,1993
541,2,1993
541,200,1993
541,220,1993
541,255,1993
541,365,1993
541,510,1993
541,551,1993
541,552,1993
541,553,1993
541,560,1993
541,572,1993
541,710,1993
541,740,1993
551,2,1993
551,200,1993
551,220,1993
551,255,1993
551,365,1993
551,490,1993
551,510,1993
551,540,1993
551,541,1993
551,552,1993
551,553,1993
551,565,1993
551,571,1993
551,710,1993
551,740,1993
552,2,1993
552,200,1993
552,220,1993
552,255,1993
552,365,1993
552,541,1993
552,551,1993
552,560,1993
552,571,1993
552,710,1993
552,740,1993
553,2,1993
553,200,1993
553,220,1993
553,255,1993
553,365,1993
553,510,1993
553,541,1993
553,551,1993
553,710,1993
553,740,1993
560,2,1993
560,200,1993
560,220,1993
560,255,1993
560,365,1993
560,541,1993
560,552,1993
560,565,1993
560,570,1993
560,571,1993
560,572,1993
560,710,1993
560,740,1993
565,2,1993
565,200,1993
565,220,1993
565,255,1993
565,365,1993
565,540,1993
565,551,1993
565,560,1993
565,571,1993
565,710,1993
565,740,1993
570,2,1993
570,200,1993
570,220,1993
570,255,1993
570,365,1993
570,560,1993
570,710,1993
570,740,1993
571,2,1993
571,200,1993
571,220,1993
571,255,1993
571,365,1993
571,551,1993
571,552,1993
571,560,1993
571,565,1993
571,710,1993
571,740,1993
572,2,1993
572,200,1993
572,220,1993
572,255,1993
572,365,1993
572,541,1993
572,560,1993
572,710,1993
572,740,1993
580,2,1993
580,200,1993
580,220,1993
580,255,1993
580,365,1993
580,710,1993
580,740,1993
581,2,1993
581,200,1993
581,220,1993
581,255,1993
581,365,1993
581,710,1993
581,740,1993
590,2,1993
590,200,1993
590,220,1993
590,255,1993
590,365,1993
590,710,1993
590,740,1993
591,2,1993
591,200,1993
591,220,1993
591,255,1993
591,365,1993
591,710,1993
591,740,1993
600,2,1993
600,200,1993
600,220,1993
600,230,1993
600,255,1993
600,365,1993
600,435,1993
600,615,1993
600,710,1993
600,740,1993
615,2,1993
615,200,1993
615,220,1993
615,255,1993
615,365,1993
615,432,1993
615,435,1993
615,436,1993
615,600,1993
615,616,1993
615,620,1993
615,710,1993
615,740,1993
616,2,1993
616,200,1993
616,220,1993
616,255,1993
616,365,1993
616,615,1993
616,620,1993
616,710,1993
616,740,1993
620,2,1993
620,200,1993
620,220,1993
620,255,1993
620,365,1993
620,436,1993
620,483,1993
620,615,1993
620,616,1993
620,625,1993
620,651,1993
620,710,1993
620,740,1993
625,2,1993
625,200,1993
625,220,1993
625,255,1993
625,365,1993
625,482,1993
625,483,1993
625,490,1993
625,500,1993
625,501,1993
625,530,1993
625,531,1993
625,620,1993
625,651,1993
625,710,1993
625,740,1993
630,2,1993
630,200,1993
630,220,1993
630,255,1993
630,365,1993
630,371,1993
630,373,1993
630,640,1993
630,645,1993
630,700,1993
630,701,1993
630,710,1993
630,740,1993
630,770,1993
640,2,1993
640,200,1993
640,220,1993
640,255,1993
640,350,1993
640,352,1993
640,355,1993
640,365,1993
640,371,1993
640,372,1993
640,373,1993
640,630,1993
640,645,1993
640,652,1993
640,710,1993
640,740,1993
645,2,1993
645,200,1993
645,220,1993
645,255,1993
645,365,1993
645,630,1993
645,640,1993
645,652,1993
645,663,1993
645,670,1993
645,690,1993
645,710,1993
645,740,1993
651,2,1993
651,200,1993
651,220,1993
651,255,1993
651,365,1993
651,620,1993
651,625,1993
651,666,1993
651,710,1993
651,740,1993
652,2,1993
652,200,1993
652,220,1993
652,255,1993
652,365,1993
652,640,1993
652,645,1993
652,660,1993
652,663,1993
652,666,1993
652,710,1993
652,740,1993
660,2,1993
660,200,1993
660,220,1993
660,255,1993
660,365,1993
660,652,1993
660,666,1993
660,710,1993
660,740,1993
663,2,1993
663,200,1993
663,220,1993
663,255,1993
663,365,1993
663,645,1993
663,652,1993
663,666,1993
663,670,1993
663,710,1993
663,740,1993
666,2,1993
666,200,1993
666,220,1993
666,255,1993
666,365,1993
666,651,1993
666,652,1993
666,660,1993
666,663,1993
666,710,1993
666,740,1993
670,2,1993
670,200,1993
670,220,1993
670,255,1993
670,365,1993
670,645,1993
670,663,1993
670,679,1993
670,690,1993
670,692,1993
670,694,1993
670,696,1993
670,698,1993
670,710,1993
670,740,1993
679,2,1993
679,200,1993
679,220,1993
679,255,1993
679,365,1993
679,670,1993
679,698,1993
679,710,1993
679,740,1993
690,2,1993
690,200,1993
690,220,1993
690,255,1993
690,365,1993
690,645,1993
690,670,1993
690,710,1993
690,740,1993
692,2,1993
692,200,1993
692,220,1993
692,255,1993
692,365,1993
692,670,1993
692,710,1993
692,740,1993
694,2,1993
694,200,1993
694,220,1993
694,255,1993
694,365,1993
694,670,1993
694,696,1993
694,710,1993
694,740,1993
696,2,1993
696,200,1993
696,220,1993
696,255,1993
696,365,1993
696,670,1993
696,694,1993
696,698,1993
696,710,1993
696,740,1993
698,2,1993
698,200,1993
698,220,1993
698,255,1993
698,365,1993
698,670,1993
698,679,1993
698,696,1993
698,710,1993
698,740,1993
700,2,1993
700,200,1993
700,220,1993
700,255,1993
700,365,1993
700,630,1993
700,701,1993
700,702,1993
700,704,1993
700,710,1993
700,740,1993
700,770,1993
701,2,1993
701,200,1993
701,220,1993
701,255,1993
701,365,1993
701,630,1993
701,700,1993
701,704,1993
701,705,1993
701,710,1993
701,740,1993
702,2,1993
702,200,1993
702,220,1993
702,255,1993
702,365,1993
702,700,1993
702,703,1993
702,704,1993
702,710,1993
702,740,1993
703,2,1993
703,200,1993
703,220,1993
703,255,1993
703,365,1993
703,702,1993
703,704,1993
703,705,1993
703,710,1993
703,740,1993
704,2,1993
704,200,1993
704,220,1993
704,255,1993
704,365,1993
704,700,1993
704,701,1993
704,702,1993
704,703,1993
704,705,1993
704,710,1993
704,740,1993
705,2,1993
705,200,1993
705,220,1993
705,255,1993
705,365,1993
705,701,1993
705,703,1993
705,704,1993
705,710,1993
705,740,1993
710,2,1993
710,20,1993
710,31,1993
710,40,1993
710,41,1993
710,42,1993
710,51,1993
710,52,1993
710,53,1993
710,54,1993
710,55,1993
710,56,1993
710,57,1993
710,58,1993
710,60,1993
710,70,1993
710,80,1993
710,90,1993
710,91,1993
710,92,1993
710,93,1993
710,94,1993
710,95,1993
710,100,1993
710,101,1993
710,110,1993
710,115,1993
710,130,1993
710,135,1993
710,140,1993
710,145,1993
710,150,1993
710,155,1993
710,160,1993
710,165,1993
710,200,1993
710,205,1993
710,210,1993
710,211,1993
710,212,1993
710,220,1993
710,221,1993
710,223,1993
710,225,1993
710,230,1993
710,232,1993
710,235,1993
710,255,1993
710,290,1993
710,305,1993
710,310,1993
710,316,1993
710,317,1993
710,325,1993
710,331,1993
710,338,1993
710,339,1993
710,343,1993
710,344,1993
710,345,1993
710,346,1993
710,349,1993
710,350,1993
710,352,1993
710,355,1993
710,359,1993
710,360,1993
710,365,1993
710,366,1993
710,367,1993
710,368,1993
710,369,1993
710,370,1993
710,371,1993
710,372,1993
710,373,1993
710,375,1993
710,380,1993
710,385,1993
710,390,1993
710,395,1993
710,402,1993
710,403,1993
710,404,1993
710,411,1993
710,420,1993
710,432,1993
710,433,1993
710,434,1993
710,435,1993
710,436,1993
710,437,1993
710,438,1993
710,439,1993
710,450,1993
710,451,1993
710,452,1993
710,461,1993
710,471,1993
710,475,1993
710,481,1993
710,482,1993
710,483,1993
710,484,1993
710,490,1993
710,500,1993
710,501,1993
710,510,1993
710,516,1993
710,517,1993
710,520,1993
710,522,1993
710,530,1993
710,531,1993
710,540,1993
710,541,1993
710,551,1993
710,552,1993
710,553,1993
710,560,1993
710,565,1993
710,570,1993
710,571,1993
710,572,1993
710,580,1993
710,581,1993
710,590,1993
710,591,1993
710,600,1993
710,615,1993
710,616,1993
710,620,1993
710,625,1993
710,630,1993
710,640,1993
710,645,1993
710,651,1993
710,652,1993
710,660,1993
710,663,1993
710,666,1993
710,670,1993
710,679,1993
710,690,1993
710,692,1993
710,694,1993
710,696,1993
710,698,1993
710,700,1993
710,701,1993
710,702,1993
710,703,1993
710,704,1993
710,705,1993
710,712,1993
710,713,1993
710,731,1993
710,732,1993
710,740,1993
710,750,1993
710,760,1993
710,770,1993
710,771,1993
710,775,1993
710,780,1993
710,781,1993
710,790,1993
710,800,1993
710,811,1993
710,812,1993
710,816,1993
710,820,1993
710,830,1993
710,835,1993
710,840,1993
710,850,1993
710,900,1993
710,910,1993
710,920,1993
710,935,1993
710,940,1993
710,950,1993
710,983,1993
710,987,1993
710,990,1993
712,2,1993
712,200,1993
712,220,1993
712,255,1993
712,365,1993
712,710,1993
712,740,1993
713,2,1993
713,200,1993
713,220,1993
713,255,1993
713,365,1993
713,710,1993
713,740,1993
731,2,1993
731,200,1993
731,220,1993
731,255,1993
731,365,1993
731,710,1993
731,732,1993
731,740,1993
732,2,1993
732,200,1993
732,220,1993
732,255,1993
732,365,1993
732,710,1993
732,731,1993
732,740,1993
740,2,1993
740,20,1993
740,31,1993
740,40,1993
740,41,1993
740,42,1993
740,51,1993
740,52,1993
740,53,1993
740,54,1993
740,55,1993
740,56,1993
740,57,1993
740,58,1993
740,60,1993
740,70,1993
740,80,1993
740,90,1993
740,91,1993
740,92,1993
740,93,1993
740,94,1993
740,95,1993
740,100,1993
740,101,1993
740,110,1993
740,115,1993
740,130,1993
740,135,1993
740,140,1993
740,145,1993
740,150,1993
740,155,1993
740,160,1993
740,165,1993
740,200,1993
740,205,1993
740,210,1993
740,211,1993
740,212,1993
740,220,1993
740,221,1993
740,223,1993
740,225,1993
740,230,1993
740,232,1993
740,235,1993
740,255,1993
740,290,1993
740,305,1993
740,310,1993
740,316,1993
740,317,1993
740,325,1993
740,331,1993
740,338,1993
740,339,1993
740,343,1993
740,344,1993
740,345,1993
740,346,1993
740,349,1993
740,350,1993
740,352,1993
740,355,1993
740,359,1993
740,360,1993
740,365,1993
740,366,1993
740,367,1993
740,368,1993
740,369,1993
740,370,1993
740,371,1993
740,372,1993
740,373,1993
740,375,1993
740,380,1993
740,385,1993
740,390,1993
740,395,1993
740,402,1993
740,403,1993
740,404,1993
740,411,1993
740,420,1993
740,432,1993
740,433,1993
740,434,1993
740,435,1993
740,436,1993
740,437,1993
740,438,1993
740,439,1993
740,450,1993
740,451,1993
740,452,1993
740,461,1993
740,471,1993
740,475,1993
740,481,1993
740,482,1993
740,483,1993
740,484,1993
740,490,1993
740,500,1993
740,501,1993
740,510,1993
740,516,1993
740,517,1993
740,520,1993
740,522,1993
740,530,1993
740,531,1993
740,540,1993
740,541,1993
740,551,1993
740,552,1993
740,553,1993
740,560,1993
740,565,1993
740,570,1993
740,571,1993
740,572,1993
740,580,1993
740,581,1993
740,590,1993
740,591,1993
740,600,1993
740,615,1993
740,616,1993
740,620,1993
740,625,1993
740,630,1993
740,640,1993
740,645,1993
740,651,1993
740,652,1993
740,660,1993
740,663,1993
740,666,1993
740,670,1993
740,679,1993
740,690,1993
740,692,1993
740,694,1993
740,696,1993
740,698,1993
740,700,1993
740,701,1993
740,702,1993
740,703,1993
740,704,1993
740,705,1993
740,710,1993
740,712,1993
740,713,1993
740,731,1993
740,732,1993
740,750,1993
740,760,1993
740,770,1993
740,771,1993
740,775,1993
740,780,1993
740,781,1993
740,790,1993
740,800,1993
740,811,1993
740,812,1993
740,816,1993
740,820,1993
740,830,1993
740,835,1993
740,840,1993
740,850,1993
740,900,1993
740,910,1993
740,920,1993
740,935,1993
740,940,1993
740,950,1993
740,983,1993
740,987,1993
740,990,1993
750,2,1993
750,200,1993
750,220,1993
750,255,1993
750,365,1993
750,710,1993
750,740,1993
750,760,1993
750,770,1993
750,771,1993
750,775,1993
750,790,1993
760,2,1993
760,200,1993
760,220,1993
760,255,1993
760,365,1993
760,710,1993
760,740,1993
760,750,1993
770,2,1993
770,200,1993
770,220,1993
770,255,1993
770,365,1993
770,630,1993
770,700,1993
770,710,1993
770,740,1993
770,750,1993
771,2,1993
771,200,1993
771,220,1993
771,255,1993
771,365,1993
771,710,1993
771,740,1993
771,750,1993
771,775,1993
775,2,1993
775,200,1993
775,220,1993
775,255,1993
775,365,1993
775,710,1993
775,740,1993
775,750,1993
775,771,1993
775,800,1993
775,812,1993
780,2,1993
780,200,1993
780,220,1993
780,255,1993
780,365,1993
780,710,1993
780,740,1993
781,2,1993
781,200,1993
781,220,1993
781,255,1993
781,365,1993
781,710,1993
781,740,1993
790,2,1993
790,200,1993
790,220,1993
790,255,1993
790,365,1993
790,710,1993
790,740,1993
790,750,1993
800,2,1993
800,200,1993
800,220,1993
800,255,1993
800,365,1993
800,710,1993
800,740,1993
800,775,1993
800,811,1993
800,812,1993
800,820,1993
811,2,1993
811,200,1993
811,220,1993
811,255,1993
811,365,1993
811,710,1993
811,740,1993
811,800,1993
811,812,1993
811,816,1993
812,2,1993
812,200,1993
812,220,1993
812,255,1993
812,365,1993
812,710,1993
812,740,1993
812,775,1993
812,800,1993
812,811,1993
812,816,1993
816,2,1993
816,200,1993
816,220,1993
816,255,1993
816,365,1993
816,710,1993
816,740,1993
816,811,1993
816,812,1993
820,2,1993
820,200,1993
820,220,1993
820,255,1993
820,365,1993
820,710,1993
820,740,1993
820,800,1993
820,830,1993
820,835,1993
820,850,1993
830,2,1993
830,200,1993
830,220,1993
830,255,1993
830,365,1993
830,710,1993
830,740,1993
830,820,1993
835,2,1993
835,200,1993
835,220,1993
835,255,1993
835,365,1993
835,710,1993
835,740,1993
835,820,1993
840,2,1993
840,200,1993
840,220,1993
840,255,1993
840,365,1993
840,710,1993
840,740,1993
850,2,1993
850,200,1993
850,220,1993
850,255,1993
850,365,1993
850,710,1993
850,740,1993
850,820,1993
850,910,1993
900,2,1993
900,200,1993
900,220,1993
900,255,1993
900,365,1993
900,710,1993
900,740,1993
910,2,1993
910,200,1993
910,220,1993
910,255,1993
910,365,1993
910,710,1993
910,740,1993
910,850,1993
920,2,1993
920,200,1993
920,220,1993
920,255,1993
920,365,1993
920,710,1993
920,740,1993
935,2,1993
935,200,1993
935,220,1993
935,255,1993
935,365,1993
935,710,1993
935,740,1993
940,2,1993
940,200,1993
940,220,1993
940,255,1993
940,365,1993
940,710,1993
940,740,1993
950,2,1993
950,200,1993
950,220,1993
950,255,1993
950,365,1993
950,710,1993
950,740,1993
983,2,1993
983,200,1993
983,220,1993
983,255,1993
983,365,1993
983,710,1993
983,740,1993
987,2,1993
987,200,1993
987,220,1993
987,255,1993
987,365,1993
987,710,1993
987,740,1993
990,2,1993
990,200,1993
990,220,1993
990,255,1993
990,365,1993
990,710,1993
990,740,1993
2,20,1994
2,31,1994
2,40,1994
2,41,1994
2,42,1994
2,51,1994
2,52,1994
2,53,1994
2,54,1994
2,55,1994
2,56,1994
2,57,1994
2,58,1994
2,60,1994
2,70,1994
2,80,1994
2,90,1994
2,91,1994
2,92,1994
2,93,1994
2,94,1994
2,95,1994
2,100,1994
2,101,1994
2,110,1994
2,115,1994
2,130,1994
2,135,1994
2,140,1994
2,145,1994
2,150,1994
2,155,1994
2,160,1994
2,165,1994
2,200,1994
2,205,1994
2,210,1994
2,211,1994
2,212,1994
2,220,1994
2,221,1994
2,223,1994
2,225,1994
2,230,1994
2,232,1994
2,235,1994
2,255,1994
2,290,1994
2,305,1994
2,310,1994
2,316,1994
2,317,1994
2,325,1994
2,331,1994
2,338,1994
2,339,1994
2,343,1994
2,344,1994
2,345,1994
2,346,1994
2,349,1994
2,350,1994
2,352,1994
2,355,1994
2,359,1994
2,360,1994
2,365,1994
2,366,1994
2,367,1994
2,368,1994
2,369,1994
2,370,1994
2,371,1994
2,372,1994
2,373,1994
2,375,1994
2,380,1994
2,385,1994
2,390,1994
2,395,1994
2,402,1994
2,403,1994
2,404,1994
2,411,1994
2,420,1994
2,432,1994
2,433,1994
2,434,1994
2,435,1994
2,436,1994
2,437,1994
2,438,1994
2,439,1994
2,450,1994
2,451,1994
2,452,1994
2,461,1994
2,471,1994
2,475,1994
2,481,1994
2,482,1994
2,483,1994
2,484,1994
2,490,1994
2,500,1994
2,501,1994
2,510,1994
2,516,1994
2,517,1994
2,520,1994
2,522,1994
2,530,1994
2,531,1994
2,540,1994
2,541,1994
2,551,1994
2,552,1994
2,553,1994
2,560,1994
2,565,1994
2,570,1994
2,571,1994
2,572,1994
2,580,1994
2,581,1994
2,590,1994
2,591,1994
2,600,1994
2,615,1994
2,616,1994
2,620,1994
2,625,1994
2,630,1994
2,640,1994
2,645,1994
2,651,1994
2,652,1994
2,660,1994
2,663,1994
2,666,1994
2,670,1994
2,679,1994
2,690,1994
2,692,1994
2,694,1994
2,696,1994
2,698,1994
2,700,1994
2,701,1994
2,702,1994
2,703,1994
2,704,1994
2,705,1994
2,710,1994
2,712,1994
2,713,1994
2,731,1994
2,732,1994
2,740,1994
2,750,1994
2,760,1994
2,770,1994
2,771,1994
2,775,1994
2,780,1994
2,781,1994
2,790,1994
2,800,1994
2,811,1994
2,812,1994
2,816,1994
2,820,1994
2,830,1994
2,835,1994
2,840,1994
2,850,1994
2,900,1994
2,910,1994
2,920,1994
2,935,1994
2,940,1994
2,950,1994
2,983,1994
2,986,1994
2,987,1994
2,990,1994
20,2,1994
20,200,1994
20,220,1994
20,255,1994
20,365,1994
20,710,1994
20,740,1994
31,2,1994
31,200,1994
31,220,1994
31,255,1994
31,365,1994
31,710,1994
31,740,1994
40,2,1994
40,200,1994
40,220,1994
40,255,1994
40,365,1994
40,710,1994
40,740,1994
41,2,1994
41,42,1994
41,200,1994
41,220,1994
41,255,1994
41,365,1994
41,710,1994
41,740,1994
42,2,1994
42,41,1994
42,200,1994
42,220,1994
42,255,1994
42,365,1994
42,710,1994
42,740,1994
51,2,1994
51,200,1994
51,220,1994
51,255,1994
51,365,1994
51,710,1994
51,740,1994
52,2,1994
52,200,1994
52,220,1994
52,255,1994
52,365,1994
52,710,1994
52,740,1994
53,2,1994
53,200,1994
53,220,1994
53,255,1994
53,365,1994
53,710,1994
53,740,1994
54,2,1994
54,200,1994
54,220,1994
54,255,1994
54,365,1994
54,710,1994
54,740,1994
55,2,1994
55,200,1994
55,220,1994
55,255,1994
55,365,1994
55,710,1994
55,740,1994
56,2,1994
56,200,1994
56,220,1994
56,255,1994
56,365,1994
56,710,1994
56,740,1994
